WDPAID,NAME,scientific_name,source
6,Los Glaciares,Abrothrix_olivaceus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Chaetophractus_villosus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Conepatus_humboldtii,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Galictis_cuja,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Hippocamelus_bisulcus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Lama_guanicoe,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Leopardus_colocolo,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Leopardus_geoffroyi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Lepus_europaeus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Lyncodon_patagonicus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Microcavia_australis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Oligoryzomys_longicaudatus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Puma_concolor,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Equus_ferus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Lycalopex_culpaeus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
6,Los Glaciares,Lycalopex_griseus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Abrothrix_longipilis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Abrothrix_olivaceus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Aconaemys_fuscus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Aconaemys_sagei,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Canis_lupus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Cervus_elaphus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Chaetophractus_villosus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Chelemys_macronyx,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Conepatus_humboldtii,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Ctenomys_maulinus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Dromiciops_gliroides,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Eligmodontia_typus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Galictis_cuja,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Geoxus_valdivianus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Hippocamelus_bisulcus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Irenomys_tarsalis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Lagidium_viscacia,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Lama_guanicoe,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Leopardus_colocolo,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Leopardus_geoffroyi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Leopardus_guigna,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Lepus_europaeus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Lontra_provocax,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Loxodontomys_micropus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Lyncodon_patagonicus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Mus_musculus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Myocastor_coypus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Neovison_vison,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Octodon_bridgesi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Oligoryzomys_longicaudatus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Oryctolagus_cuniculus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Phyllotis_xanthopygus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Pudu_puda,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Puma_concolor,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Reithrodon_auritus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Canis_rufus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Capra_aegagrus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Equus_ferus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Loxodontomys_pikumche,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Ovis_orientalis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Lycalopex_culpaeus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
7,Lan√≠n,Lycalopex_griseus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
8,Los Alerces,Myocastor_coypus,https://whc.unesco.org/document/155648
8,Los Alerces,Leopardus_guigna,https://whc.unesco.org/document/155648
8,Los Alerces,Conepatus_humboldtii,https://whc.unesco.org/document/155648
8,Los Alerces,Oligoryzomys_longicaudatus,https://whc.unesco.org/document/155648
8,Los Alerces,Lagidium_viscacia,https://whc.unesco.org/document/155648
8,Los Alerces,Abrothrix_longipilis,https://whc.unesco.org/document/155648
8,Los Alerces,Irenomys_tarsalis,https://whc.unesco.org/document/155648
8,Los Alerces,Galictis_cuja,https://whc.unesco.org/document/155648
8,Los Alerces,Geoxus_valdivianus,https://whc.unesco.org/document/155648
8,Los Alerces,Puma_concolor,https://whc.unesco.org/document/155648
8,Los Alerces,Reithrodon_auritus,https://whc.unesco.org/document/155648
8,Los Alerces,Leopardus_geoffroyi,https://whc.unesco.org/document/155648
8,Los Alerces,Abrothrix_olivaceus,https://whc.unesco.org/document/155648
8,Los Alerces,Dromiciops_gliroides,https://whc.unesco.org/document/155648
8,Los Alerces,Lycalopex_culpaeus,https://whc.unesco.org/document/155648
8,Los Alerces,Pudu_puda,https://whc.unesco.org/document/155648
8,Los Alerces,Loxodontomys_micropus,https://whc.unesco.org/document/155648
8,Los Alerces,Hippocamelus_bisulcus,https://whc.unesco.org/document/155649
8,Los Alerces,Lycalopex_griseus,https://whc.unesco.org/document/155650
12,R√≠o Pilcomayo,Akodon_azarae,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Akodon_cursor,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Akodon_toba,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Alouatta_caraya,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Aotus_azarae,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Cabassous_chacoensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Calomys_callosus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Cavia_aperea,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Cerdocyon_thous,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Chrysocyon_brachyurus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Conepatus_chinga,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Dasypus_novemcinctus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Didelphis_albiventris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Eira_barbara,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Euphractus_sexcinctus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Galictis_cuja,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Graomys_griseoflavus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Herpailurus_yagouaroundi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Holochilus_chacarius,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Hydrochoerus_hydrochaeris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Hylaeamys_megacephalus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Leopardus_geoffroyi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Leopardus_pardalis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Lontra_longicaudis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Lutreolina_crassicaudata,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Mazama_americana,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Mazama_gouazoubira,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Myocastor_coypus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Myrmecophaga_tridactyla,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Nasua_nasua,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Oligoryzomys_chacoensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Oligoryzomys_microtis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Panthera_onca,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Pecari_tajacu,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Philander_opossum,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Procyon_cancrivorus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Pseudoryzomys_simplex,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Puma_concolor,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Scapteromys_tumidus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Sylvilagus_brasiliensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Tamandua_tetradactyla,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Tapirus_terrestris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Tayassu_pecari,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Thylamys_pusillus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Tolypeutes_matacus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Necromys_temchuki,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Cavia_patzelti,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Sapajus_apella,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Lutreolina_massoia,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Mazama_temama,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Mazama_bororo,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Mazama_nemorivaga,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Thylamys_citellus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
12,R√≠o Pilcomayo,Thylamys_pulchellus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Akodon_cursor,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Alouatta_caraya,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Alouatta_guariba,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Cabassous_tatouay,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Cavia_aperea,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Cerdocyon_thous,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Chironectes_minimus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Chrysocyon_brachyurus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Dasyprocta_azarae,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Dasypus_hybridus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Dasypus_novemcinctus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Didelphis_albiventris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Didelphis_marsupialis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Eira_barbara,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Euphractus_sexcinctus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Galictis_cuja,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Herpailurus_yagouaroundi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Hydrochoerus_hydrochaeris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Kannabateomys_amblyonyx,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Leopardus_pardalis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Leopardus_tigrinus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Leopardus_wiedii,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Lepus_capensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Lontra_longicaudis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Lutreolina_crassicaudata,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Mazama_rufina,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Monodelphis_americana,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Myocastor_coypus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Myrmecophaga_tridactyla,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Nasua_nasua,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Panthera_onca,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Pecari_tajacu,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Philander_opossum,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Procyon_cancrivorus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Pteronura_brasiliensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Puma_concolor,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Sciurus_aestuans,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Sooretamys_angouya,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Speothos_venaticus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Sylvilagus_brasiliensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Tamandua_tetradactyla,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Tapirus_terrestris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Thaptomys_nigrita,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Cuniculus_paca,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Cavia_patzelti,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Sapajus_apella,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Leopardus_guttulus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
15,Iguaz√∫,Lutreolina_massoia,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Akodon_simulator,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Cerdocyon_thous,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Conepatus_chinga,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Didelphis_albiventris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Eira_barbara,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Euphractus_sexcinctus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Galictis_cuja,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Herpailurus_yagouaroundi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Leopardus_colocolo,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Leopardus_pardalis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Lontra_longicaudis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Lutreolina_crassicaudata,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Mazama_americana,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Mazama_gouazoubira,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Myocastor_coypus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Nasua_nasua,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Oligoryzomys_chacoensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Oxymycterus_paramensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Pecari_tajacu,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Procyon_cancrivorus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Puma_concolor,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Sylvilagus_brasiliensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Tamandua_tetradactyla,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Tapirus_terrestris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Tayassu_pecari,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Thylamys_elegans,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Sapajus_apella,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Lutreolina_massoia,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Mazama_temama,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Mazama_bororo,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
16,El Rey,Mazama_nemorivaga,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Chaetophractus_villosus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Galictis_cuja,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Hippocamelus_bisulcus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Lagidium_viscacia,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Leopardus_geoffroyi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Leopardus_guigna,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Lepus_europaeus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Myocastor_coypus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Neovison_vison,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Pudu_puda,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Puma_concolor,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
17,Lago Puelo,Lycalopex_culpaeus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Abrothrix_longipilis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Abrothrix_olivaceus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Chaetophractus_villosus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Conepatus_chinga,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Ctenomys_haigi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Eligmodontia_typus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Galictis_cuja,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Lagidium_viscacia,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Lama_guanicoe,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Leopardus_colocolo,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Leopardus_geoffroyi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Lepus_europaeus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Oryctolagus_cuniculus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Phyllotis_xanthopygus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Puma_concolor,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Reithrodon_auritus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Thylamys_pusillus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Zaedyus_pichiy,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Lycalopex_culpaeus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Lycalopex_griseus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Thylamys_citellus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
19,Laguna Blanca,Thylamys_pulchellus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Akodon_azarae,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Calomys_callosus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Calomys_musculinus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Cavia_aperea,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Cerdocyon_thous,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Conepatus_chinga,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Dasypus_hybridus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Dasypus_novemcinctus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Didelphis_albiventris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Galictis_cuja,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Herpailurus_yagouaroundi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Holochilus_brasiliensis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Hydrochoerus_hydrochaeris,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Lagostomus_maximus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Leopardus_colocolo,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Leopardus_geoffroyi,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Lontra_longicaudis,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Mazama_gouazoubira,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Myocastor_coypus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Oligoryzomys_delticola,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Oligoryzomys_flavescens,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Oxymycterus_rufus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Procyon_cancrivorus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Reithrodon_auritus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Cavia_patzelti,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Mazama_nemorivaga,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
21,El Palmar,Lycalopex_gymnocercus,http://www.ice.ucdavis.edu/bioinventory/bioinventory.html
55,Parque Nacional Da Amazônia,Saimiri_ustus,de Oliveira et al. (2016)
55,Parque Nacional Da Amazônia,Tayassu_pecari,de Oliveira et al. (2016)
55,Parque Nacional Da Amazônia,Priodontes_maximus,de Oliveira et al. (2016)
55,Parque Nacional Da Amazônia,Callicebus_hoffmannsi,de Oliveira et al. (2016)
55,Parque Nacional Da Amazônia,Echimys_vieirai,de Oliveira et al. (2016)
